 2.84923e-05  7.83106e-05 -0.000680942    0.0056966    0.0156627    -0.135573            0         1000    -0.349066
    -0.80662      1.97127     -1.53677     -1.54445      1.07767    -0.827067         1.89         1000    -0.349066
   -0.822124      1.98199     -1.54504     -1.55629      1.06621    -0.827067          1.9         1000    -0.349066
   -0.837746       1.9926     -1.55331     -1.56802       1.0546    -0.827067         1.91         1000    -0.349066
   -0.853484      2.00308     -1.56158     -1.57964      1.04285    -0.827067         1.92         1000    -0.349066
   -0.869338      2.01345     -1.56985     -1.59115      1.03097    -0.827067         1.93         1000    -0.349066
   -0.885307       2.0237     -1.57812     -1.60254      1.01895    -0.827067         1.94         1000    -0.349066
   -0.901388      2.03383     -1.58639     -1.61381       1.0068    -0.827067         1.95         1000    -0.349066
   -0.917583      2.04384     -1.59466     -1.62497     0.994508    -0.827067         1.96         1000    -0.349066
   -0.933888      2.05372     -1.60293     -1.63601      0.98209    -0.827067         1.97         1000    -0.349066
   -0.950302      2.06348      -1.6112     -1.64693     0.969542    -0.827067         1.98         1000    -0.349066
   -0.966826      2.07311     -1.61947     -1.65773     0.956866    -0.827067         1.99         1000    -0.349066
   -0.983457      2.08262     -1.62774     -1.66841     0.944064    -0.827067            2         1000    -0.349066
    -1.00019      2.09199     -1.63601     -1.67896     0.931137    -0.827067         2.01         1000    -0.349066
    -1.01704      2.10124     -1.64429     -1.68939     0.918088    -0.827067         2.02         1000    -0.349066
    -1.03398      2.11035     -1.65256     -1.69969     0.904916    -0.827067         2.03         1000    -0.349066
    -1.05103      2.11934     -1.66083     -1.70987     0.891626    -0.827067         2.04         1000    -0.349066
    -1.06818      2.12819      -1.6691     -1.71992     0.878216    -0.827067         2.05         1000    -0.349066
    -1.08543       2.1369     -1.67737     -1.72984     0.864691    -0.827067         2.06         1000    -0.349066
    -1.10277      2.14548     -1.68564     -1.73963      0.85105    -0.827067         2.07         1000    -0.349066
    -1.12022      2.15392     -1.69391     -1.74929     0.837297    -0.827067         2.08         1000    -0.349066
    -1.13776      2.16222     -1.70218     -1.75881     0.823432    -0.827067         2.09         1000    -0.349066
    -1.15539      2.17039     -1.71045     -1.76821     0.809457    -0.827067          2.1         1000    -0.349066
    -1.17312      2.17841     -1.71872     -1.77747     0.795373    -0.827067         2.11         1000    -0.349066
    -1.19094       2.1863     -1.72699     -1.78659     0.781184    -0.827067         2.12         1000    -0.349066
    -1.20885      2.19404     -1.73526     -1.79558     0.766889    -0.827067         2.13         1000    -0.349066
    -1.22685      2.20163     -1.74353     -1.80443     0.752491    -0.827067         2.14         1000    -0.349066
    -1.24494      2.20909      -1.7518     -1.81314     0.737991    -0.827067         2.15         1000    -0.349066
    -1.26312      2.21639     -1.76007     -1.82171     0.723391    -0.827067         2.16         1000    -0.349066
    -1.28138      2.22355     -1.76834     -1.83014     0.708693    -0.827067         2.17         1000    -0.349066
    -1.29972      2.23057     -1.77662     -1.83844     0.693898    -0.827067         2.18         1000    -0.349066
    -1.31814      2.23743     -1.78489     -1.84659     0.679009    -0.827067         2.19         1000    -0.349066
    -1.33665      2.24415     -1.79316     -1.85459     0.664026    -0.827067          2.2         1000    -0.349066
    -1.35524      2.25071     -1.80143     -1.86246     0.648951    -0.827067         2.21         1000    -0.349066
     -1.3739      2.25713      -1.8097     -1.87018     0.633786    -0.827067         2.22         1000    -0.349066
    -1.39264      2.26339     -1.81797     -1.87775     0.618533    -0.827067         2.23         1000    -0.349066
    -1.41145       2.2695     -1.82624     -1.88518     0.603193    -0.827067         2.24         1000    -0.349066
    -1.43034      2.27545     -1.83451     -1.89247     0.587768    -0.827067         2.25         1000    -0.349066
     -1.4493      2.28125     -1.84278      -1.8996      0.57226    -0.827067         2.26         1000    -0.349066
    -1.46833       2.2869     -1.85105     -1.90659      0.55667    -0.827067         2.27         1000    -0.349066
    -1.48743      2.29238     -1.85932     -1.91343     0.540999    -0.827067         2.28         1000    -0.349066
     -1.5066      2.29772     -1.86759     -1.92012     0.525251    -0.827067         2.29         1000    -0.349066
    -1.52584      2.30289     -1.87586     -1.92666     0.509426    -0.827067          2.3         1000    -0.349066
    -1.54513       2.3079     -1.88413     -1.93305     0.493525    -0.827067         2.31         1000    -0.349066
     -1.5645      2.31276      -1.8924     -1.93929     0.477551    -0.827067         2.32         1000    -0.349066
    -1.58392      2.31745     -1.90067     -1.94537     0.461506    -0.827067         2.33         1000    -0.349066
     -1.6034      2.32199     -1.90895     -1.95131      0.44539    -0.827067         2.34         1000    -0.349066
    -1.62295      2.32636     -1.91722     -1.95709     0.429206    -0.827067         2.35         1000    -0.349066
    -1.64254      2.33057     -1.92549     -1.96272     0.412955    -0.827067         2.36         1000    -0.349066
     -1.6622      2.33462     -1.93376     -1.96819     0.396639    -0.827067         2.37         1000    -0.349066
